"","YEAR","STATION_ID","LATITUDE","LONGITUDE","temp_occ"
"3557",1999,"O-31",59.644615,-177.0956,1.4
"3558",1999,"ON2524",59.472955,-172.9384,0.1
"3559",1999,"ON2625",59.494605,-173.4516,0.4
"3560",1999,"P-18",59.994995,-168.6315,-0.1
"3561",1999,"P-19",59.995945,-169.3151,-1.4
"3562",1999,"P-20",60.00655,-169.96325,-1.4
"3563",1999,"P-21",60.023555,-170.613845,-1.6
"3564",1999,"P-22",59.99937,-171.29825,-1.6
"3565",1999,"P-23",60.00655,-171.94624,-1.4
"3566",1999,"P-24",60.00176,-172.622705,-1.4
"3567",1999,"P-26",60.007985,-173.9527,0.2
"3568",1999,"P-27",60.005175,-174.55735,0.5
"3569",1999,"P-28",60.00474,-175.24385,1.2
"3570",1999,"P-29",60.00527,-175.93465,1.6
"3571",1999,"P-30",59.97114,-176.7472,0.3
"3572",1999,"P-31",59.999725,-177.2211,0.5
"3573",1999,"P-32",60.02381,-177.8635,0.2
"3574",1999,"PO2423",59.842245,-172.26185,-1.6
"3575",1999,"PO2524",59.8302,-172.92395,-1
"3576",1999,"PO2625",59.817245,-173.573305,0.2
"3577",1999,"PO2726",59.84212,-174.25915,0.5
"3578",1999,"Q-18",60.32325,-168.6807,0.3
"3579",1999,"Q-19",60.31895,-169.3359,-1.1
"3580",1999,"Q-20",60.33481,-170.024555,-1.5
"3581",1999,"Q-21",60.340935,-170.652945,-1.6
"3582",1999,"Q-22",60.330165,-171.36145,-1.6
"3583",1999,"Q-23",60.334845,-172.0614,-1.5
"3584",1999,"Q-25",60.300145,-173.3784,-1.3
"3585",1999,"Q-26",60.34172,-174.0616,-0.3
"3586",1999,"Q-27",60.348675,-174.69725,0.5
"3587",1999,"Q-28",60.348715,-175.394445,0.7
"3588",1999,"Q-29",60.340585,-176.04425,1
"3589",1999,"Q-30",60.34401,-176.7848,0.2
"3590",1999,"Q-31",60.30642,-177.3587,0.5
"3591",1999,"QP2524",60.171285,-173.04215,-1.1
"3592",1999,"QP2625",60.11679,-173.76785,-0.1
"3593",1999,"QP2726",60.187275,-174.394,0.3
"3594",1999,"R-23",60.665385,-172.12535,-1.7
"3595",1999,"R-24",60.653555,-172.74685,-0.1
"3596",1999,"R-25",60.671015,-173.46561,-1.1
"3597",1999,"R-26",60.679675,-174.20345,-0.1
"3598",1999,"R-27",60.660345,-174.7461,0.1
"3599",1999,"R-28",60.66673,-175.47829,0.6
"3600",1999,"R-29",60.66976,-176.193005,0.5
"3601",1999,"R-30",60.660875,-176.82275,0.4
"3602",1999,"R-31",60.671165,-177.52205,0.7
"3603",1999,"R-32",60.669235,-178.1319,0.2
"3604",1999,"S-22",60.999785,-171.502,-1.6
"3605",1999,"S-23",61.0005,-172.16425,-1.6
"3606",1999,"S-24",61.002645,-172.823455,-1.3
"3607",1999,"S-25",60.996565,-173.502505,-1.7
"3608",1999,"S-26",61.008695,-174.19725,-1.6
"3609",1999,"S-27",61.00687,-174.87505,-0.5
"3610",1999,"S-28",61.002705,-175.55665,-0.1
"3611",1999,"S-29",61.00034,-176.260445,0.3
"3612",1999,"S-30",61.026905,-176.9759,0.2
"3613",1999,"S-31",60.978805,-177.6343,0.4
"3614",1999,"T-25",61.340695,-173.567945,-1.7
"3615",1999,"T-26",61.366245,-174.27715,-1.8
"3616",1999,"T-27",61.31477,-174.9505,-1.5
"3617",1999,"T-30",61.34871,-176.9955,0.2
"3618",1999,"U-25",61.66944,-173.66061,-1.7
"3619",1999,"U-26",61.646575,-174.4666,-1.7
"3620",1999,"U-27",61.674345,-175.08175,-1.6
"3621",1999,"U-28",61.681185,-175.7954,-0.7
"3622",1999,"U-29",61.65767,-176.46865,-0.2
"3623",1999,"V-25",62.006445,-173.74305,-1.7
"3624",1999,"V-26",62.002325,-174.511595,-1.7
"3625",1999,"V-27",62.01175,-175.1838,-1.7
"3626",1999,"V-28",61.97108,-175.8297,-1.2
"3627",2000,"B-03",55.345375,-166.35465,3.6
"3628",2000,"C-03",55.659035,-166.3841,3.5
"3629",2000,"D-02",55.985575,-167.020195,3.4
"3630",2000,"D-03",56.007465,-166.3803,3.5
"3631",2000,"D-05",56.00924,-165.1806,2.3
"3632",2000,"E-01",56.346615,-167.655995,3.2
"3633",2000,"E-02",56.338995,-167.034245,3.1
"3634",2000,"E-03",56.34371,-166.4196,3.4
"3635",2000,"E-19",56.333535,-168.870455,3.4
"3636",2000,"E-21",56.333615,-170.06731,3.5
"3637",2000,"F-01",56.649035,-167.6695,2.4
"3638",2000,"F-02",56.669365,-167.0653,2.3
"3639",2000,"G-01",56.990885,-167.70745,2.5
"3640",2000,"G-03",57.008225,-166.4703,2.1
"3641",2000,"G-04",56.996185,-165.8564,1.9
"3642",2000,"G-07",56.99173,-163.9029,1.4
"3643",2000,"G-18",57.00248,-168.336945,2.5
"3644",2000,"G-19",56.99594,-168.946545,2.7
"3645",2000,"G-22",56.996065,-170.779295,3.1
"3646",2000,"G-23",56.993805,-171.3987,3.5
"3647",2000,"GF2221",56.83143,-170.46505,3
"3648",2000,"H-02",57.33366,-167.122845,1.9
"3649",2000,"H-04",57.33221,-165.8656,1.9
"3650",2000,"H-05",57.313125,-165.228695,1.3
"3651",2000,"H-06",57.33511,-164.617545,0.7
"3652",2000,"H-21",57.341975,-170.19835,4.2
"3653",2000,"H-23",57.323715,-171.45925,3.3
"3654",2000,"HG1918",57.15928,-168.630645,2.9
"3655",2000,"I-01",57.65545,-167.7682,2.3
"3656",2000,"I-02",57.66964,-167.137795,1.3
"3657",2000,"I-03",57.673055,-166.508595,1.7
"3658",2000,"I-04",57.663975,-165.8849,1.3
"3659",2000,"I-05",57.65912,-165.248005,1.1
"3660",2000,"I-06",57.671775,-164.61195,1.9
"3661",2000,"I-19",57.656245,-169.0215,3
"3662",2000,"I-21",57.671305,-170.258245,2.8
"3663",2000,"I-22",57.66681,-170.901945,2.9
"3664",2000,"I-23",57.66431,-171.52575,3.1
"3665",2000,"IH2120",57.503295,-169.996805,3.1
"3666",2000,"IH2221",57.499625,-170.58376,3.1
"3667",2000,"J-02",57.997045,-167.17435,1.1
"3668",2000,"J-03",58.009565,-166.528745,1.3
"3669",2000,"J-04",57.998345,-165.902155,2.1
"3670",2000,"J-06",58.000885,-164.613155,2.7
"3671",2000,"J-18",58.00182,-168.43335,2
"3672",2000,"J-19",57.99587,-169.05215,2.6
"3673",2000,"J-21",57.998335,-170.335045,2.4
"3674",2000,"J-22",58.00389,-170.96765,2.7
"3675",2000,"J-23",57.99959,-171.597805,2.8
"3676",2000,"JI1918",57.82825,-168.7323,2.6
"3677",2000,"JI2120",57.831295,-169.962545,3
"3678",2000,"JI2221",57.83405,-170.61695,2.4
"3679",2000,"K-01",58.325855,-167.840655,1.3
"3680",2000,"K-02",58.330865,-167.1822,1.7
"3681",2000,"K-03",58.339185,-166.547655,2.2
"3682",2000,"K-04",58.33122,-165.9236,2.3
"3683",2000,"K-18",58.33339,-168.4687,1.5
"3684",2000,"K-21",58.33697,-170.39145,2.1
"3685",2000,"K-22",58.33374,-171.025,2
"3686",2000,"K-23",58.335095,-171.65365,2.5
"3687",2000,"K-25",58.334985,-172.87965,2.8
"3688",2000,"K-26",58.331065,-173.568405,2.9
"3689",2000,"L-01",58.66722,-167.86905,2.4
"3690",2000,"L-02",58.662905,-167.217945,2.2
"3691",2000,"L-18",58.659915,-168.498345,1.6
"3692",2000,"L-20",58.668355,-169.7834,1.8
"3693",2000,"L-21",58.669365,-170.434645,1.8
"3694",2000,"L-23",58.667875,-171.72455,2.1
"3695",2000,"L-24",58.66933,-172.36455,2.4
"3696",2000,"L-25",58.668615,-172.994645,2.7
"3697",2000,"M-18",58.996325,-168.537155,1.9
"3698",2000,"M-19",58.9876,-169.172895,2
"3699",2000,"M-20",59.00136,-169.843355,1.4
"3700",2000,"M-21",59.001585,-170.482705,1.8
"3701",2000,"M-23",59.04324,-171.7932,1.1
"3702",2000,"M-24",59.00393,-172.437095,1.9
"3703",2000,"M-25",58.999015,-173.083845,2.2
"3704",2000,"M-26",58.997065,-173.714655,2.5
"3705",2000,"N-18",59.330195,-168.5682,2.2
"3706",2000,"N-19",59.322675,-169.23645,2
"3707",2000,"N-21",59.322215,-170.5337,1.9
"3708",2000,"N-22",59.33388,-171.18705,1.2
"3709",2000,"N-23",59.330305,-171.82774,0.9
"3710",2000,"N-24",59.336575,-172.49845,1.5
"3711",2000,"N-25",59.334005,-173.156105,2
"3712",2000,"N-26",59.334385,-173.8009,2.1
"3713",2000,"N-28",59.32986,-175.111395,1.9
"3714",2000,"N-29",59.34333,-175.74965,1.8
"3715",2000,"N-30",59.32658,-176.383255,1.1
"3716",2000,"O-19",59.661785,-169.2718,1.9
"3717",2000,"O-20",59.67114,-169.918405,1.2
"3718",2000,"O-21",59.67208,-170.59195,1.2
"3719",2000,"O-22",59.66401,-171.253505,0.1
"3720",2000,"O-23",59.635985,-171.88975,0.3
"3721",2000,"O-24",59.664175,-172.56675,0.6
"3722",2000,"O-25",59.665805,-173.2391,1.4
"3723",2000,"O-26",59.667985,-173.868895,1.9
"3724",2000,"O-27",59.67166,-174.449295,1.9
"3725",2000,"O-28",59.678375,-175.1197,1.6
"3726",2000,"O-29",59.67713,-175.86205,1.7
"3727",2000,"ON2524",59.502015,-172.882345,1.3
"3728",2000,"ON2625",59.49799,-173.504855,1.9
"3729",2000,"P-18",60.00435,-168.65145,2.3
"3730",2000,"P-19",59.99365,-169.31295,2
"3731",2000,"P-20",60.00262,-169.96575,1
"3732",2000,"P-21",60.00263,-170.6345,0.6
"3733",2000,"P-22",59.99881,-171.30435,-0.5
"3734",2000,"P-23",59.99067,-171.986605,0.3
"3735",2000,"P-24",59.991685,-172.6389,0.3
"3736",2000,"P-25",60.010755,-173.313005,0.3
"3737",2000,"P-26",60.00135,-173.94836,1.3
"3738",2000,"P-27",59.99979,-174.61845,1.9
"3739",2000,"P-28",59.992875,-175.269795,1.6
"3740",2000,"P-29",60.01065,-175.927695,1.4
"3741",2000,"P-30",60.00673,-176.7157,0.4
"3742",2000,"P-31",60.000325,-177.21405,0.3
"3743",2000,"P-32",60.00283,-177.93985,0.5
"3744",2000,"PO2423",59.83161,-172.251195,0
"3745",2000,"PO2524",59.83612,-172.9097,0
"3746",2000,"PO2625",59.833495,-173.5812,1.2
"3747",2000,"PO2726",59.839705,-174.2289,1.9
"3748",2000,"Q-18",60.333155,-168.68585,2.8
"3749",2000,"Q-19",60.329925,-169.31555,1.9
"3750",2000,"Q-20",60.33598,-170.0324,0.6
"3751",2000,"Q-21",60.327515,-170.664695,0.5
"3752",2000,"Q-22",60.324185,-171.3694,-0.4
"3753",2000,"Q-25",60.299605,-173.382795,0.6
"3754",2000,"Q-26",60.332575,-174.065,1.1
"3755",2000,"Q-27",60.3241,-174.71925,1.4
"3756",2000,"Q-28",60.3301,-175.38865,1.4
"3757",2000,"Q-29",60.333085,-176.04715,1.3
"3758",2000,"Q-30",60.33245,-176.721745,0.8
"3759",2000,"Q-31",60.329805,-177.3853,0.8
"3760",2000,"QP2423",60.16613,-172.34129,1.8
"3761",2000,"QP2524",60.17791,-173.039145,1.1
"3762",2000,"QP2625",60.127405,-173.7693,1
"3763",2000,"QP2726",60.16935,-174.3509,1.6
"3764",2000,"R-22",60.66393,-171.436755,-1
"3765",2000,"R-23",60.66404,-172.10555,-1.2
"3766",2000,"R-24",60.667905,-172.784305,2
"3767",2000,"R-25",60.673165,-173.439255,0.8
"3768",2000,"R-26",60.67372,-174.135795,0.4
"3769",2000,"R-27",60.665935,-174.8265,1.2
"3770",2000,"R-28",60.671975,-175.4549,0.6
"3771",2000,"R-29",60.67228,-176.206905,1.2
"3772",2000,"R-30",60.67443,-176.80445,1.3
"3773",2000,"R-31",60.66595,-177.489795,0.2
"3774",2000,"R-32",60.6588,-178.1869,1.3
"3775",2000,"S-22",61.00052,-171.5111,-1.3
"3776",2000,"S-23",60.999425,-172.177,-1.1
"3777",2000,"S-24",60.999425,-172.829945,-0.6
"3778",2000,"S-25",61.001775,-173.476105,-1.2
"3779",2000,"S-26",61.00093,-174.185205,-0.4
"3780",2000,"S-27",61.0053,-174.88765,0.1
"3781",2000,"S-28",61.00095,-175.554695,0.4
"3782",2000,"S-29",61.009965,-176.28625,0.5
"3783",2000,"S-30",61.004255,-176.972,0.9
"3784",2000,"S-31",60.996295,-177.633895,0.9
"3785",2000,"T-25",61.342245,-173.596055,-1.5
"3786",2000,"T-26",61.33278,-174.333,-1.3
"3787",2000,"T-27",61.32625,-175.0262,-0.9
"3788",2000,"T-28",61.340325,-175.67149,-0.5
"3789",2000,"T-29",61.33857,-176.301555,0.1
"3790",2000,"T-30",61.334365,-176.96815,0.2
"3791",2000,"U-26",61.66661,-174.433555,-1.6
"3792",2000,"U-27",61.67289,-175.092455,-1.2
"3793",2000,"U-28",61.66274,-175.80485,-0.3
"3794",2000,"U-29",61.66402,-176.471,-0.2
"3795",2000,"V-25",61.996375,-173.74865,-1.6
"3796",2000,"V-26",62.00061,-174.4995,-1.6
"3797",2000,"V-27",61.98991,-175.1679,-1.6
"3798",2000,"V-28",61.99459,-175.83645,-1.5
"3799",2001,"D-03",55.99644,-166.3889,4.1
"3800",2001,"D-06",55.99676,-164.6091,3.5
"3801",2001,"E-02",56.353595,-167.04395,4.1
"3802",2001,"E-03",56.339745,-166.415245,4
"3803",2001,"E-04",56.330265,-165.807865,3.4
"3804",2001,"E-21",56.339845,-170.08935,3.5
"3805",2001,"F-05",56.67629,-165.2124,2.9
"3806",2001,"G-01",57.00463,-167.704205,3.2
"3807",2001,"G-05",57.00178,-165.21075,2.8
"3808",2001,"G-18",56.990665,-168.31665,3.1
"3809",2001,"G-19",56.99479,-168.94665,3.3
"3810",2001,"G-23",57.00399,-171.39485,3.3
"3811",2001,"GF1918",56.8363,-168.623,3.2
"3812",2001,"H-02",57.341035,-167.1045,2.7
"3813",2001,"H-03",57.33466,-166.476545,2.7
"3814",2001,"H-04",57.338785,-165.85281,2.5
"3815",2001,"H-05",57.334005,-165.2335,2.4
"3816",2001,"H-06",57.322865,-164.617455,1.7
"3817",2001,"H-07",57.328895,-164.00825,2
"3818",2001,"H-19",57.32641,-168.99225,2.8
"3819",2001,"H-24",57.34015,-172.09454,3.2
"3820",2001,"HG1918",57.161535,-168.667645,3.1
"3821",2001,"HG2019",57.16274,-169.3157,3.1
"3822",2001,"I-03",57.66513,-166.4899,2.5
"3823",2001,"I-05",57.66809,-165.2509,1.4
"3824",2001,"I-19",57.66535,-169.04335,2.1
"3825",2001,"I-20",57.66422,-169.65605,2.5
"3826",2001,"I-21",57.6639,-170.272355,2.1
"3827",2001,"I-22",57.66222,-170.889,2.9
"3828",2001,"I-23",57.66797,-171.5336,2.8
"3829",2001,"I-24",57.66735,-172.164,3.2
"3830",2001,"I-25",57.67157,-172.805,3.4
"3831",2001,"IH2019",57.492925,-169.365205,2.6
"3832",2001,"J-02",58.00204,-167.15815,1.7
"3833",2001,"J-03",58.00196,-166.51905,1.5
"3834",2001,"J-04",57.9879,-165.89515,1.2
"3835",2001,"J-05",57.9927,-165.2472,1.7
"3836",2001,"J-19",57.99651,-169.05185,1.8
"3837",2001,"J-20",57.99199,-169.68066,1.8
"3838",2001,"J-21",58.00095,-170.333755,1.9
"3839",2001,"J-22",58.00185,-170.975195,2.3
"3840",2001,"J-25",58.00254,-172.8612,3
"3841",2001,"J-26",58.000255,-173.48,3.3
"3842",2001,"JI2019",57.824655,-169.36605,2
"3843",2001,"JI2120",57.83824,-169.99725,2.3
"3844",2001,"K-01",58.33762,-167.8404,1.5
"3845",2001,"K-02",58.3219,-167.205605,1.4
"3846",2001,"K-04",58.316215,-165.9322,1.4
"3847",2001,"K-05",58.335465,-165.28965,1.6
"3848",2001,"K-18",58.32432,-168.46935,1.5
"3849",2001,"K-19",58.327595,-169.116905,1.5
"3850",2001,"K-20",58.33203,-169.71761,1.7
"3851",2001,"K-22",58.333475,-171.022045,1.8
"3852",2001,"K-23",58.33585,-171.6563,2
"3853",2001,"K-24",58.333925,-172.293955,2.4
"3854",2001,"K-25",58.33404,-172.93214,2.8
"3855",2001,"K-27",58.335755,-174.299695,3.6
"3856",2001,"L-01",58.67162,-167.871605,1.8
"3857",2001,"L-18",58.665735,-168.532395,1
"3858",2001,"L-19",58.66087,-169.14975,1.1
"3859",2001,"L-20",58.66744,-169.79335,1.3
"3860",2001,"L-21",58.67217,-170.433705,1.4
"3861",2001,"L-22",58.66495,-171.081085,1.3
"3862",2001,"L-23",58.667035,-171.715855,2
"3863",2001,"L-24",58.66089,-172.376755,2.1
"3864",2001,"L-25",58.66782,-173.00305,2.7
"3865",2001,"L-26",58.672235,-173.6161,3.5
"3866",2001,"M-18",58.994955,-168.55475,1.2
"3867",2001,"M-19",59.001725,-169.2171,0.4
"3868",2001,"M-20",58.996975,-169.82505,0.8
"3869",2001,"M-21",59.001325,-170.483595,1.2
"3870",2001,"M-22",59.000745,-171.11805,1.1
"3871",2001,"M-23",59.000175,-171.78045,1.5
"3872",2001,"M-24",58.99868,-172.436645,1.7
"3873",2001,"M-25",59.003315,-173.085205,2.5
"3874",2001,"M-26",59.002655,-173.7187,3
"3875",2001,"M-27",59.00116,-174.3666,3
"3876",2001,"M-30",58.977065,-176.3156,1.7
"3877",2001,"M-32",59.00604,-177.58825,2.7
"3878",2001,"N-18",59.335065,-168.573,0.2
"3879",2001,"N-19",59.331365,-169.2425,-0.6
"3880",2001,"N-20",59.33155,-169.867355,-0.2
"3881",2001,"N-21",59.333145,-170.53445,1
"3882",2001,"N-22",59.330715,-171.1826,1.1
"3883",2001,"N-23",59.335305,-171.837655,1.1
"3884",2001,"N-24",59.333275,-172.49755,1.5
"3885",2001,"N-25",59.334005,-173.151395,1.9
"3886",2001,"N-26",59.32654,-173.79775,2.7
"3887",2001,"N-27",59.328945,-174.448445,3
"3888",2001,"N-28",59.331125,-175.113,2.8
"3889",2001,"N-29",59.33647,-175.755355,1.8
"3890",2001,"N-30",59.334715,-176.3965,1.3
"3891",2001,"O-19",59.674835,-169.218355,-1.2
"3892",2001,"O-20",59.66752,-169.9169,-0.8
"3893",2001,"O-21",59.66774,-170.5803,0
"3894",2001,"O-22",59.66967,-171.2358,0.9
"3895",2001,"O-23",59.671765,-171.89965,0.8
"3896",2001,"O-24",59.667015,-172.5637,1.3
"3897",2001,"O-25",59.66641,-173.2323,1.6
"3898",2001,"O-26",59.66509,-173.86705,2.4
"3899",2001,"O-27",59.66012,-174.451695,2.6
"3900",2001,"O-28",59.66429,-175.101905,2.8
"3901",2001,"O-30",59.67052,-176.52545,1
"3902",2001,"O-31",59.67138,-177.148355,1.2
"3903",2001,"ON2524",59.504105,-172.875755,1.6
"3904",2001,"ON2625",59.502865,-173.496705,2.2
"3905",2001,"P-19",60.012015,-169.319255,-1.3
"3906",2001,"P-20",60.00807,-169.954595,-1
"3907",2001,"P-21",60.00062,-170.6253,-0.3
"3908",2001,"P-22",60.01252,-171.333755,0.7
"3909",2001,"P-23",59.996915,-171.963545,0.5
"3910",2001,"P-24",60.001125,-172.631645,0.3
"3911",2001,"P-25",60.00172,-173.306545,0.9
"3912",2001,"P-26",59.999425,-173.956505,1.6
"3913",2001,"P-27",60.003005,-174.60045,2.1
"3914",2001,"P-28",60.01173,-175.217795,2.6
"3915",2001,"P-29",60.001695,-175.930055,2.3
"3916",2001,"P-30",60.00085,-176.714855,1.4
"3917",2001,"P-31",59.999705,-177.2114,0.8
"3918",2001,"P-32",60.004265,-177.912205,0.8
"3919",2001,"PO2423",59.834615,-172.25275,0.7
"3920",2001,"PO2726",59.834815,-174.246455,2.3
"3921",2001,"Q-18",60.32518,-168.71575,0.7
"3922",2001,"Q-19",60.300165,-169.32705,-1.3
"3923",2001,"Q-20",60.32968,-170.0306,-1.2
"3924",2001,"Q-21",60.329755,-170.6642,-0.8
"3925",2001,"Q-22",60.355815,-171.31765,0.3
"3926",2001,"Q-25",60.33349,-173.424255,1.3
"3927",2001,"Q-26",60.33419,-174.08445,1.5
"3928",2001,"Q-27",60.31884,-174.7212,1.7
"3929",2001,"Q-28",60.34978,-175.376395,2.2
"3930",2001,"Q-29",60.33951,-176.030755,2.2
"3931",2001,"Q-30",60.338035,-176.72215,1.4
"3932",2001,"Q-31",60.322565,-177.379055,0.8
"3933",2001,"QP2423",60.1615,-172.32585,0.9
"3934",2001,"QP2524",60.187095,-173.030745,1.3
"3935",2001,"QP2726",60.17178,-174.3649,1.7
"3936",2001,"R-22",60.69094,-171.4745,-0.6
"3937",2001,"R-23",60.66854,-172.114945,-1.2
"3938",2001,"R-24",60.667275,-172.785205,2.9
"3939",2001,"R-25",60.66872,-173.4655,2.7
"3940",2001,"R-26",60.66777,-174.15125,1
"3941",2001,"R-27",60.66519,-174.826645,1.4
"3942",2001,"R-28",60.66075,-175.456745,1.9
"3943",2001,"R-29",60.67393,-176.20265,1.9
"3944",2001,"R-30",60.670275,-176.82145,1.1
"3945",2001,"R-31",60.66759,-177.5046,0.8
"3946",2001,"R-32",60.667765,-178.18065,0.5
"3947",2001,"S-22",60.98797,-171.5006,-1.2
"3948",2001,"S-23",61.006235,-172.19165,-1.2
"3949",2001,"S-24",61.002225,-172.81385,2.3
"3950",2001,"S-25",61.02371,-173.487495,0
"3951",2001,"S-26",60.994185,-174.195,0.8
"3952",2001,"S-27",60.995005,-174.886455,1
"3953",2001,"S-29",61.002575,-176.2847,1.5
"3954",2001,"S-30",61.00132,-176.97145,1.7
"3955",2001,"S-31",60.99694,-177.633755,0.8
"3956",2001,"T-25",61.329975,-173.58384,-0.9
"3957",2001,"T-26",61.334675,-174.3416,0
"3958",2001,"T-27",61.33475,-175.01175,1
"3959",2001,"T-28",61.329715,-175.6743,1.1
"3960",2001,"T-29",61.33588,-176.30785,1.3
"3961",2001,"T-30",61.336675,-176.98005,1.5
"3962",2001,"U-25",61.66488,-173.67004,-1.4
"3963",2001,"U-26",61.664475,-174.4441,-0.9
"3964",2001,"U-27",61.66849,-175.0859,0.3
"3965",2001,"U-28",61.66443,-175.77925,1
"3966",2001,"U-29",61.672935,-176.461955,1
"3967",2001,"V-25",61.9995,-173.8432,-1.4
"3968",2001,"V-26",62.00219,-174.533345,-1.3
"3969",2001,"V-27",62.00157,-175.1688,-0.8
"3970",2002,"C-09",55.674295,-162.83645,4.3
"3971",2002,"D-08",56.004235,-163.406445,2.7
"3972",2002,"E-02",56.33485,-167.026355,3.5
"3973",2002,"E-04",56.32553,-165.81036,2.8
"3974",2002,"F-04",56.665695,-165.8537,3
"3975",2002,"F-18",56.665335,-168.283295,3.3
"3976",2002,"F-22",56.67304,-170.7243,3.5
"3977",2002,"G-18",56.99784,-168.327005,3.3
"3978",2002,"G-19",57.00189,-168.99191,3.6
"3979",2002,"G-22",57.00078,-170.800555,3.9
"3980",2002,"G-23",56.99054,-171.381345,3.4
"3981",2002,"G-24",57.00016,-171.99185,3.5
"3982",2002,"GF1918",56.831485,-168.637355,3.3
"3983",2002,"GF2120",56.83195,-169.88744,4.6
"3984",2002,"H-06",57.308935,-164.61235,3.2
"3985",2002,"H-19",57.32739,-168.977855,3.8
"3986",2002,"H-22",57.33856,-170.851095,4.1
"3987",2002,"H-23",57.3294,-171.45765,3.4
"3988",2002,"H-24",57.337845,-172.08095,3.5
"3989",2002,"H-26",57.334125,-173.32115,3.7
"3990",2002,"HG2019",57.16146,-169.317745,3.7
"3991",2002,"I-02",57.6436,-167.163605,1.9
"3992",2002,"I-19",57.67203,-169.03105,3.8
"3993",2002,"I-20",57.66941,-169.64585,3
"3994",2002,"I-22",57.66759,-170.88474,3.4
"3995",2002,"I-24",57.690825,-172.194545,3.3
"3996",2002,"I-25",57.66471,-172.8027,3.4
"3997",2002,"IH1918",57.49842,-168.734695,3.7
"3998",2002,"IH2019",57.494195,-169.392195,3.6
"3999",2002,"IH2120",57.50511,-169.9746,2.6
"4000",2002,"IH2221",57.508665,-170.580595,3.8
"4001",2002,"J-03",57.995905,-166.526355,3.3
"4002",2002,"J-04",57.99345,-165.90865,3.3
"4003",2002,"J-18",57.99667,-168.4361,2.6
"4004",2002,"J-19",57.997835,-169.077205,3.1
"4005",2002,"J-20",57.999505,-169.7123,1.9
"4006",2002,"J-21",57.998625,-170.327345,2
"4007",2002,"J-23",57.9908,-171.594745,3.1
"4008",2002,"J-24",57.99627,-172.25165,3.2
"4009",2002,"J-25",57.998555,-172.862,3.3
"4010",2002,"J-26",58.00176,-173.48021,3.3
"4011",2002,"JI1918",57.82982,-168.742545,3.2
"4012",2002,"JI2019",57.83559,-169.378195,3.4
"4013",2002,"JI2120",57.83269,-169.987405,2.3
"4014",2002,"K-04",58.33475,-165.9223,3.5
"4015",2002,"K-18",58.32869,-168.466695,2.3
"4016",2002,"K-19",58.33329,-169.12425,2.5
"4017",2002,"K-20",58.34165,-169.7318,3.1
"4018",2002,"K-21",58.331375,-170.38455,0.9
"4019",2002,"K-22",58.32668,-171.01735,2.6
"4020",2002,"K-23",58.3345,-171.6558,2.7
"4021",2002,"K-24",58.340095,-172.291295,3
"4022",2002,"K-25",58.32854,-172.92935,3.3
"4023",2002,"K-26",58.3428,-173.572845,3.4
"4024",2002,"L-01",58.66718,-167.86,4.3
"4025",2002,"L-19",58.667065,-169.1479,2.2
"4026",2002,"L-20",58.668265,-169.793195,2.4
"4027",2002,"L-22",58.662665,-171.07875,1.2
"4028",2002,"L-23",58.662715,-171.7207,2.4
"4029",2002,"L-24",58.675575,-172.375945,2.6
"4030",2002,"L-25",58.66565,-173.0011,3.3
"4031",2002,"L-26",58.690085,-173.6353,3.3
"4032",2002,"M-01",58.995685,-167.87915,4.2
"4033",2002,"M-18",58.984915,-168.5308,3.9
"4034",2002,"M-19",58.9971,-169.18684,2.5
"4035",2002,"M-20",58.996235,-169.853055,2.3
"4036",2002,"M-22",58.99217,-171.11225,0.8
"4037",2002,"M-23",58.999095,-171.791195,1.3
"4038",2002,"M-25",58.997655,-173.0866,3
"4039",2002,"M-26",58.990125,-173.72145,3.2
"4040",2002,"M-29",58.99867,-175.73405,2.4
"4041",2002,"M-32",59.007685,-177.610805,2.8
"4042",2002,"N-18",59.33224,-168.5537,4.2
"4043",2002,"N-19",59.337965,-169.237495,2.3
"4044",2002,"N-22",59.315525,-171.1848,0.7
"4045",2002,"N-23",59.327,-171.83065,0.9
"4046",2002,"N-25",59.338535,-173.1539,2.4
"4047",2002,"N-26",59.33447,-173.796655,2.8
"4048",2002,"N-27",59.34021,-174.4689,3.2
"4049",2002,"N-28",59.33857,-175.10095,3
"4050",2002,"N-29",59.336095,-175.751495,2.5
"4051",2002,"N-30",59.332635,-176.3762,2
"4052",2002,"O-19",59.658095,-169.2854,2.2
"4053",2002,"O-21",59.6674,-170.571505,2.1
"4054",2002,"O-22",59.663815,-171.24515,1.9
"4055",2002,"O-23",59.67947,-171.88795,1.1
"4056",2002,"O-26",59.672115,-173.84345,2
"4057",2002,"O-27",59.66889,-174.43755,2.5
"4058",2002,"O-28",59.66825,-175.1059,2.5
"4059",2002,"O-29",59.66417,-175.872745,2.1
"4060",2002,"ON2625",59.502695,-173.50185,2.2
"4061",2002,"P-19",60.00067,-169.328315,2.3
"4062",2002,"P-21",60.013575,-170.633985,1.4
"4063",2002,"P-23",59.97796,-171.9448,2.3
"4064",2002,"P-24",59.996525,-172.6398,2
"4065",2002,"P-25",60.004325,-173.3106,1.6
"4066",2002,"P-27",60.02513,-174.5858,2
"4067",2002,"P-28",60.00938,-175.272905,2.1
"4068",2002,"P-29",59.99254,-175.92135,2.3
"4069",2002,"P-30",60.00176,-176.72196,1.5
"4070",2002,"PO2524",59.82337,-172.900255,1.5
"4071",2002,"PO2625",59.832465,-173.60345,1.6
